Regions_NR;Region_navn_postDK;KOMMUNE_NR;Kommune_navn_postDK;POSTNR;BYNAVN;Type of Area;Type of Area (specific);kommune_CVR;mapDK_kommune;Region_nr;Region;Landsdel_nr;Landsdel;Kommune 2007 og frem;Kommunenavn;Kommune_sammenlægning
1084;Region Hovedstaden;147;Frederiksberg Kommune;1877;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1878;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1879;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1900;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1901;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1902;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1903;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1904;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1905;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1906;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1908;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1909;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1910;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1911;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1912;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1913;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1914;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1915;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1916;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1917;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1920;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1921;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1922;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1923;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1924;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1925;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1926;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1927;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1928;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1950;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1951;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1952;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1953;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1954;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1955;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1956;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1957;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1958;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1959;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1960;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1961;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1962;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1963;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1964;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1965;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1966;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1967;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1970;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1971;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1972;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1973;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;1974;Frederiksberg C;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;2000;Frederiksberg;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;2200;København N;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;2500;Valby;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;147;Frederiksberg Kommune;2720;Vanløse;Copenhagen;Central Copenhagen;FREDERIKSBERG;frederiksberg;1084;Hovedstaden;1;Byen København;147;Frederiksberg;NA
1084;Region Hovedstaden;151;Ballerup Kommune;2730;Herlev;Copenhagen suburbs;Copenhagen working class suburbs;BALLERUP;ballerup;1084;Hovedstaden;1;Byen København;151;Ballerup;NA
1084;Region Hovedstaden;151;Ballerup Kommune;2740;Skovlunde;Copenhagen suburbs;Copenhagen working class suburbs;BALLERUP;ballerup;1084;Hovedstaden;1;Byen København;151;Ballerup;NA
1084;Region Hovedstaden;151;Ballerup Kommune;2750;Ballerup;Copenhagen suburbs;Copenhagen working class suburbs;BALLERUP;ballerup;1084;Hovedstaden;1;Byen København;151;Ballerup;NA
1084;Region Hovedstaden;151;Ballerup Kommune;2760;Måløv;Copenhagen suburbs;Copenhagen working class suburbs;BALLERUP;ballerup;1084;Hovedstaden;1;Byen København;151;Ballerup;NA
1084;Region Hovedstaden;151;Ballerup Kommune;3500;Værløse;Copenhagen suburbs;Copenhagen working class suburbs;BALLERUP;ballerup;1084;Hovedstaden;1;Byen København;151;Ballerup;NA
1084;Region Hovedstaden;153;Brøndby Kommune;917;Københavns Pakkecent;NA;NA;BRØNDBY;broendby;1084;Hovedstaden;1;Byen København;153;Brøndby;NA
1084;Region Hovedstaden;153;Brøndby Kommune;2600;Glostrup;Copenhagen suburbs;Copenhagen working class suburbs;BRØNDBY;broendby;1084;Hovedstaden;1;Byen København;153;Brøndby;NA
1084;Region Hovedstaden;153;Brøndby Kommune;2605;Brøndby;Copenhagen suburbs;Copenhagen working class suburbs;BRØNDBY;broendby;1084;Hovedstaden;1;Byen København;153;Brøndby;NA
1084;Region Hovedstaden;153;Brøndby Kommune;2620;Albertslund;Copenhagen suburbs;Copenhagen working class suburbs;BRØNDBY;broendby;1084;Hovedstaden;1;Byen København;153;Brøndby;NA
1084;Region Hovedstaden;153;Brøndby Kommune;2650;Hvidovre;Copenhagen suburbs;Copenhagen working class suburbs;BRØNDBY;broendby;1084;Hovedstaden;1;Byen København;153;Brøndby;NA
1084;Region Hovedstaden;153;Brøndby Kommune;2660;Brøndby Strand;Copenhagen suburbs;Copenhagen working class suburbs;BRØNDBY;broendby;1084;Hovedstaden;1;Byen København;153;Brøndby;NA
1084;Region Hovedstaden;155;Dragør Kommune;2791;Dragør;Copenhagen suburbs;Copenhagen upper class suburbs;DRAGØR;dragoer;1084;Hovedstaden;1;Byen København;155;Dragør;NA
1084;Region Hovedstaden;157;Gentofte Kommune;2800;Kongens Lyngby;Copenhagen suburbs;Copenhagen upper class suburbs;GENTOFTE;gentofte;1084;Hovedstaden;1;Byen København;157;Gentofte;NA
1084;Region Hovedstaden;157;Gentofte Kommune;2820;Gentofte;Copenhagen suburbs;Copenhagen upper class suburbs;GENTOFTE;gentofte;1084;Hovedstaden;1;Byen København;157;Gentofte;NA
1084;Region Hovedstaden;157;Gentofte Kommune;2870;Dyssegård;Copenhagen suburbs;Copenhagen upper class suburbs;GENTOFTE;gentofte;1084;Hovedstaden;1;Byen København;157;Gentofte;NA
1084;Region Hovedstaden;157;Gentofte Kommune;2900;Hellerup;Copenhagen suburbs;Copenhagen upper class suburbs;GENTOFTE;gentofte;1084;Hovedstaden;1;Byen København;157;Gentofte;NA
1084;Region Hovedstaden;157;Gentofte Kommune;2920;Charlottenlund;Copenhagen suburbs;Copenhagen upper class suburbs;GENTOFTE;gentofte;1084;Hovedstaden;1;Byen København;157;Gentofte;NA
1084;Region Hovedstaden;157;Gentofte Kommune;2930;Klampenborg;Copenhagen suburbs;Copenhagen upper class suburbs;GENTOFTE;gentofte;1084;Hovedstaden;1;Byen København;157;Gentofte;NA
1084;Region Hovedstaden;159;Gladsaxe Kommune;2730;Herlev;Copenhagen suburbs;Copenhagen working class suburbs;GLADSAXE;gladsaxe;1084;Hovedstaden;1;Byen København;159;Gladsaxe;NA
1084;Region Hovedstaden;159;Gladsaxe Kommune;2800;Kongens Lyngby;Copenhagen suburbs;Copenhagen upper class suburbs;GLADSAXE;gladsaxe;1084;Hovedstaden;1;Byen København;159;Gladsaxe;NA
1084;Region Hovedstaden;159;Gladsaxe Kommune;2820;Gentofte;Copenhagen suburbs;Copenhagen upper class suburbs;GLADSAXE;gladsaxe;1084;Hovedstaden;1;Byen København;159;Gladsaxe;NA
1084;Region Hovedstaden;159;Gladsaxe Kommune;2860;Søborg;Copenhagen suburbs;Copenhagen middle class suburbs;GLADSAXE;gladsaxe;1084;Hovedstaden;1;Byen København;159;Gladsaxe;NA
1084;Region Hovedstaden;159;Gladsaxe Kommune;2880;Bagsværd;Copenhagen suburbs;Copenhagen middle class suburbs;GLADSAXE;gladsaxe;1084;Hovedstaden;1;Byen København;159;Gladsaxe;NA
1084;Region Hovedstaden;159;Gladsaxe Kommune;3500;Værløse;Copenhagen suburbs;Copenhagen middle class suburbs;GLADSAXE;gladsaxe;1084;Hovedstaden;1;Byen København;159;Gladsaxe;NA
1084;Region Hovedstaden;161;Glostrup Kommune;2600;Glostrup;Copenhagen suburbs;Copenhagen working class suburbs;GLOSTRUP;glostrup;1084;Hovedstaden;1;Byen København;161;Glostrup;NA
1084;Region Hovedstaden;163;Herlev Kommune;2730;Herlev;Copenhagen suburbs;Copenhagen working class suburbs;HERLEV;herlev;1084;Hovedstaden;1;Byen København;163;Herlev;NA
1084;Region Hovedstaden;163;Herlev Kommune;2740;Skovlunde;Copenhagen suburbs;Copenhagen working class suburbs;HERLEV;herlev;1084;Hovedstaden;1;Byen København;163;Herlev;NA
1084;Region Hovedstaden;163;Herlev Kommune;2880;Bagsværd;Copenhagen suburbs;Copenhagen middle class suburbs;HERLEV;herlev;1084;Hovedstaden;1;Byen København;163;Herlev;NA
1084;Region Hovedstaden;165;Albertslund Kommune;2600;Glostrup;Copenhagen suburbs;Copenhagen working class suburbs;ALBERTSLUND;albertslund;1084;Hovedstaden;2;Københavns omegn;165;Albertslund;NA
1084;Region Hovedstaden;165;Albertslund Kommune;2620;Albertslund;Copenhagen suburbs;Copenhagen working class suburbs;ALBERTSLUND;albertslund;1084;Hovedstaden;2;Københavns omegn;165;Albertslund;NA
1084;Region Hovedstaden;165;Albertslund Kommune;2750;Ballerup;Copenhagen suburbs;Copenhagen working class suburbs;ALBERTSLUND;albertslund;1084;Hovedstaden;2;Københavns omegn;165;Albertslund;NA
1084;Region Hovedstaden;167;Hvidovre Kommune;2610;Rødovre;Copenhagen suburbs;Copenhagen working class suburbs;HVIDOVRE;hvidovre;1084;Hovedstaden;2;Københavns omegn;167;Hvidovre;NA
1084;Region Hovedstaden;167;Hvidovre Kommune;2650;Hvidovre;Copenhagen suburbs;Copenhagen working class suburbs;HVIDOVRE;hvidovre;1084;Hovedstaden;2;Københavns omegn;167;Hvidovre;NA
1084;Region Hovedstaden;167;Hvidovre Kommune;2660;Brøndby Strand;Copenhagen suburbs;Copenhagen working class suburbs;HVIDOVRE;hvidovre;1084;Hovedstaden;2;Københavns omegn;167;Hvidovre;NA
1084;Region Hovedstaden;169;Høje-Taastrup Kommune;800;Høje Taastrup;Copenhagen suburbs;Copenhagen working class suburbs;HØJE TAASTRUP;hoejetaastrup;1084;Hovedstaden;2;Københavns omegn;169;Høje-Taastrup;NA
1084;Region Hovedstaden;169;Høje-Taastrup Kommune;2630;Taastrup;Copenhagen suburbs;Copenhagen working class suburbs;HØJE TAASTRUP;hoejetaastrup;1084;Hovedstaden;2;Københavns omegn;169;Høje-Taastrup;NA
1084;Region Hovedstaden;169;Høje-Taastrup Kommune;2640;Hedehusene;Copenhagen suburbs;Copenhagen middle class suburbs;HØJE TAASTRUP;hoejetaastrup;1084;Hovedstaden;2;Københavns omegn;169;Høje-Taastrup;NA
1084;Region Hovedstaden;169;Høje-Taastrup Kommune;4000;Roskilde;Minor provincial cities (10-100,000 inhabitants);Medium provincial city (25-100,000 inhabitants);HØJE TAASTRUP;hoejetaastrup;1084;Hovedstaden;2;Københavns omegn;169;Høje-Taastrup;NA
1084;Region Hovedstaden;173;Lyngby-Taarbæk Kommune;2800;Kongens Lyngby;Copenhagen suburbs;Copenhagen upper class suburbs;LYNGBY-TAARBÆK;lyngbytaarbaek;1084;Hovedstaden;2;Københavns omegn;173;Lyngby-Taarbæk;NA
1084;Region Hovedstaden;173;Lyngby-Taarbæk Kommune;2830;Virum;Copenhagen suburbs;Copenhagen middle class suburbs;LYNGBY-TAARBÆK;lyngbytaarbaek;1084;Hovedstaden;2;Københavns omegn;173;Lyngby-Taarbæk;NA
1084;Region Hovedstaden;173;Lyngby-Taarbæk Kommune;2840;Holte;Copenhagen suburbs;Copenhagen upper class suburbs;LYNGBY-TAARBÆK;lyngbytaarbaek;1084;Hovedstaden;2;Københavns omegn;173;Lyngby-Taarbæk;NA
1084;Region Hovedstaden;173;Lyngby-Taarbæk Kommune;2930;Klampenborg;Copenhagen suburbs;Copenhagen upper class suburbs;LYNGBY-TAARBÆK;lyngbytaarbaek;1084;Hovedstaden;2;Københavns omegn;173;Lyngby-Taarbæk;NA
1084;Region Hovedstaden;173;Lyngby-Taarbæk Kommune;3500;Værløse;Copenhagen suburbs;Copenhagen middle class suburbs;LYNGBY-TAARBÆK;lyngbytaarbaek;1084;Hovedstaden;2;Københavns omegn;173;Lyngby-Taarbæk;NA
1084;Region Hovedstaden;175;Rødovre Kommune;2610;Rødovre;Copenhagen suburbs;Copenhagen working class suburbs;RØDOVRE;roedovre;1084;Hovedstaden;2;Københavns omegn;175;Rødovre;NA
1084;Region Hovedstaden;175;Rødovre Kommune;2730;Herlev;Copenhagen suburbs;Copenhagen working class suburbs;RØDOVRE;roedovre;1084;Hovedstaden;2;Københavns omegn;175;Rødovre;NA
1084;Region Hovedstaden;183;Ishøj Kommune;2635;Ishøj;Copenhagen suburbs;Copenhagen working class suburbs;ISHØJ;ishoej;1084;Hovedstaden;2;Københavns omegn;183;Ishøj;NA
1084;Region Hovedstaden;183;Ishøj Kommune;2640;Hedehusene;Copenhagen suburbs;Copenhagen working class suburbs;ISHØJ;ishoej;1084;Hovedstaden;2;Københavns omegn;183;Ishøj;NA
1084;Region Hovedstaden;185;Tårnby Kommune;1532;København V;Copenhagen;Central Copenhagen;TÅRNBY;taarnby;1084;Hovedstaden;2;Københavns omegn;185;Tårnby;NA
1084;Region Hovedstaden;185;Tårnby Kommune;1533;København V;Copenhagen;Central Copenhagen;TÅRNBY;taarnby;1084;Hovedstaden;2;Københavns omegn;185;Tårnby;NA
1084;Region Hovedstaden;185;Tårnby Kommune;2300;København S;Copenhagen;Central Copenhagen;TÅRNBY;taarnby;1084;Hovedstaden;2;Københavns omegn;185;Tårnby;NA
1084;Region Hovedstaden;185;Tårnby Kommune;2770;Kastrup;Copenhagen suburbs;Copenhagen working class suburbs;TÅRNBY;taarnby;1084;Hovedstaden;2;Københavns omegn;185;Tårnby;NA
1084;Region Hovedstaden;185;Tårnby Kommune;2791;Dragør;Copenhagen suburbs;Copenhagen middle class suburbs;TÅRNBY;taarnby;1084;Hovedstaden;2;Københavns omegn;185;Tårnby;NA
1084;Region Hovedstaden;187;Vallensbæk Kommune;2625;Vallensbæk;Copenhagen suburbs;Copenhagen working class suburbs;VALLENSBÆK;vallensbaek;1084;Hovedstaden;2;Københavns omegn;187;Vallensbæk;NA
1084;Region Hovedstaden;187;Vallensbæk Kommune;2665;Vallensbæk Strand;Copenhagen suburbs;Copenhagen working class suburbs;VALLENSBÆK;vallensbaek;1084;Hovedstaden;2;Københavns omegn;187;Vallensbæk;NA
1084;Region Hovedstaden;190;Furesø Kommune;2880;Bagsværd;Copenhagen suburbs;Copenhagen middle class suburbs;FURESØ;furesoe;1084;Hovedstaden;2;Københavns omegn;190;Furesø;189 Værløse, 207 Farum
1084;Region Hovedstaden;190;Furesø Kommune;3460;Birkerød;Copenhagen suburbs;Copenhagen middle class suburbs;FURESØ;furesoe;1084;Hovedstaden;2;Københavns omegn;190;Furesø;189 Værløse, 207 Farum
1084;Region Hovedstaden;190;Furesø Kommune;3500;Værløse;Copenhagen suburbs;Copenhagen middle class suburbs;FURESØ;furesoe;1084;Hovedstaden;2;Københavns omegn;190;Furesø;189 Værløse, 207 Farum
1084;Region Hovedstaden;190;Furesø Kommune;3520;Farum;Copenhagen suburbs;Copenhagen middle class suburbs;FURESØ;furesoe;1084;Hovedstaden;2;Københavns omegn;190;Furesø;189 Værløse, 207 Farum
1084;Region Hovedstaden;190;Furesø Kommune;3540;Lynge;Copenhagen suburbs;Copenhagen middle class suburbs;FURESØ;furesoe;1084;Hovedstaden;2;Københavns omegn;190;Furesø;189 Værløse, 207 Farum
1084;Region Hovedstaden;201;Allerød Kommune;3400;Hillerød;Copenhagen suburbs;Copenhagen middle class suburbs;ALLERØD;alleroed;1084;Hovedstaden;3;Nordsjælland;201;Allerød;NA
1084;Region Hovedstaden;201;Allerød Kommune;3450;Allerød;Copenhagen suburbs;Copenhagen middle class suburbs;ALLERØD;alleroed;1084;Hovedstaden;3;Nordsjælland;201;Allerød;NA
1084;Region Hovedstaden;201;Allerød Kommune;3460;Birkerød;Copenhagen suburbs;Copenhagen middle class suburbs;ALLERØD;alleroed;1084;Hovedstaden;3;Nordsjælland;201;Allerød;NA
1084;Region Hovedstaden;201;Allerød Kommune;3520;Farum;Copenhagen suburbs;Copenhagen middle class suburbs;ALLERØD;alleroed;1084;Hovedstaden;3;Nordsjælland;201;Allerød;NA
1084;Region Hovedstaden;201;Allerød Kommune;3540;Lynge;Copenhagen suburbs;Copenhagen middle class suburbs;ALLERØD;alleroed;1084;Hovedstaden;3;Nordsjælland;201;Allerød;NA
1084;Region Hovedstaden;201;Allerød Kommune;3550;Slangerup;Copenhagen suburbs;Copenhagen middle class suburbs;ALLERØD;alleroed;1084;Hovedstaden;3;Nordsjælland;201;Allerød;NA
1084;Region Hovedstaden;210;Fredensborg Kommune;2970;Hørsholm;Copenhagen suburbs;Copenhagen upper class suburbs;FREDENSBORG;fredensborg;1084;Hovedstaden;3;Nordsjælland;210;Fredensborg;208 Fredensborg-Humlebæk, 227 Karlebo
1084;Region Hovedstaden;210;Fredensborg Kommune;2980;Kokkedal;Copenhagen suburbs;Copenhagen upper class suburbs;FREDENSBORG;fredensborg;1084;Hovedstaden;3;Nordsjælland;210;Fredensborg;208 Fredensborg-Humlebæk, 227 Karlebo
1084;Region Hovedstaden;210;Fredensborg Kommune;2990;Nivå;Copenhagen suburbs;Copenhagen upper class suburbs;FREDENSBORG;fredensborg;1084;Hovedstaden;3;Nordsjælland;210;Fredensborg;208 Fredensborg-Humlebæk, 227 Karlebo
1084;Region Hovedstaden;210;Fredensborg Kommune;3050;Humlebæk;Copenhagen suburbs;Copenhagen upper class suburbs;FREDENSBORG;fredensborg;1084;Hovedstaden;3;Nordsjælland;210;Fredensborg;208 Fredensborg-Humlebæk, 227 Karlebo
1084;Region Hovedstaden;210;Fredensborg Kommune;3060;Espergærde;Copenhagen suburbs;Copenhagen upper class suburbs;FREDENSBORG;fredensborg;1084;Hovedstaden;3;Nordsjælland;210;Fredensborg;208 Fredensborg-Humlebæk, 227 Karlebo
1084;Region Hovedstaden;210;Fredensborg Kommune;3400;Hillerød;Copenhagen suburbs;Copenhagen middle class suburbs;FREDENSBORG;fredensborg;1084;Hovedstaden;3;Nordsjælland;210;Fredensborg;208 Fredensborg-Humlebæk, 227 Karlebo
1084;Region Hovedstaden;210;Fredensborg Kommune;3450;Allerød;Copenhagen suburbs;Copenhagen middle class suburbs;FREDENSBORG;fredensborg;1084;Hovedstaden;3;Nordsjælland;210;Fredensborg;208 Fredensborg-Humlebæk, 227 Karlebo
1084;Region Hovedstaden;210;Fredensborg Kommune;3480;Fredensborg;Copenhagen suburbs;Copenhagen middle class suburbs;FREDENSBORG;fredensborg;1084;Hovedstaden;3;Nordsjælland;210;Fredensborg;208 Fredensborg-Humlebæk, 227 Karlebo
